Date,eq_bh,eq_sys,dd_bh,dd_sys
2008-10-28,0.5570890840652447,0.8571168676866093,-0.45185185185185184,-0.15626049935532182
2008-10-29,0.5476787954830615,0.857653236189542,-0.46111111111111114,-0.15573250217093848
2008-10-30,0.5715181932245922,0.8583236968182081,-0.43765432098765444,-0.15507250569045916
2008-10-31,0.5790464240903388,0.8587259731954077,-0.4302469135802469,-0.15467650780217168
2008-11-03,0.5777917189460477,0.8603350787042059,-0.43148148148148147,-0.15309251624902165
2008-11-03,0.5777917189460477,0.8603350787042059,-0.43148148148148147,-0.15309251624902165
2008-11-04,0.5991217063989963,0.8603350787042059,-0.41049382716049376,-0.15309251624902165
2008-11-05,0.567754077791719,0.8619446859609022,-0.441358024691358,-0.15150803077895436
2008-11-06,0.5250941028858218,0.8622129538370182,-0.4833333333333334,-0.15124394986727652
2008-11-07,0.5363864491844417,0.8606033465803218,-0.4722222222222222,-0.15282843533734392
2008-11-10,0.520702634880803,0.8632860253414824,-0.4876543209876544,-0.15018762622056503
2008-11-11,0.5094102885821832,0.8639566950317725,-0.49876543209876545,-0.1495274239413703
2008-11-12,0.48431618569636137,0.865298034412353,-0.5234567901234568,-0.14820701938298075
2008-11-13,0.5156838143036387,0.8631518914034243,-0.4925925925925926,-0.15031966667640406
2008-11-14,0.4799247176913426,0.8628836235273083,-0.5277777777777777,-0.1505837475880819
2008-11-17,0.46737766624843163,0.8644932307840048,-0.5401234567901234,-0.1489992621180145
2008-11-18,0.45671267252195735,0.8654321683504109,-0.5506172839506174,-0.14807497892714194
2008-11-19,0.4228356336260979,0.8666393737929332,-0.5839506172839506,-0.14688661482459142
2008-11-20,0.40526976160602257,0.8682489810496296,-0.6012345679012345,-0.14530212935452413
2008-11-21,0.424090338770389,0.8667735077309913,-0.582716049382716,-0.1467545743687524
2008-11-24,0.4498117942283563,0.8646273647220627,-0.5574074074074075,-0.1488672216621756
2008-11-25,0.44479297365119197,0.8654321683504109,-0.5623456790123458,-0.14807497892714194
2008-11-26,0.4749058971141782,0.8679807131735134,-0.5327160493827161,-0.1455662102662021
2008-11-28,0.4692597239648683,0.8685172489257456,-0.5382716049382716,-0.1450380484428463
2008-12-01,0.43350062735257217,0.869992722244384,-0.5734567901234568,-0.14358560342861781
2008-12-01,0.43350062735257217,0.869992722244384,-0.5734567901234568,-0.14358560342861781
2008-12-02,0.4410288582183187,0.869992722244384,-0.5660493827160493,-0.14358560342861781
2008-12-03,0.4623588456712673,0.8706634953532849,-0.5450617283950617,-0.14292529934490805
2008-12-04,0.4366373902132999,0.8709318045968452,-0.5703703703703704,-0.14266117771142428
2008-12-05,0.4523212045169385,0.8698585676226038,-0.5549382716049382,-0.1437176642453597
2008-12-08,0.45922208281053956,0.8686511760265823,-0.5481481481481482,-0.14490621159603712
